Input1,Input2,Output,MAE,MSE
0.000000,0.000000,1.000000,0.000982,0.000537
0.000000,1.000000,0.000000,0.000952,0.000506
1.000000,0.000000,1.000000,0.000890,0.000443
1.000000,1.000000,1.000000,0.000913,0.000467
0.000000,0.000000,1.000000,0.000975,0.000533
0.000000,1.000000,0.000000,0.000945,0.000502
1.000000,0.000000,1.000000,0.000884,0.000440
1.000000,1.000000,1.000000,0.000906,0.000463
0.000000,0.000000,1.000000,0.000968,0.000530
0.000000,1.000000,0.000000,0.000938,0.000497
1.000000,0.000000,1.000000,0.000878,0.000437
1.000000,1.000000,1.000000,0.000899,0.000459
0.000000,0.000000,1.000000,0.000961,0.000526
0.000000,1.000000,0.000000,0.000930,0.000493
1.000000,0.000000,1.000000,0.000871,0.000434
1.000000,1.000000,1.000000,0.000893,0.000456
0.000000,0.000000,1.000000,0.000954,0.000522
0.000000,1.000000,0.000000,0.000923,0.000489
1.000000,0.000000,1.000000,0.000865,0.000431
1.000000,1.000000,1.000000,0.000886,0.000453
0.000000,0.000000,1.000000,0.000948,0.000518
0.000000,1.000000,0.000000,0.000916,0.000485
1.000000,0.000000,1.000000,0.000859,0.000428
1.000000,1.000000,1.000000,0.000880,0.000449
0.000000,0.000000,1.000000,0.000941,0.000514
0.000000,1.000000,0.000000,0.000910,0.000482
1.000000,0.000000,1.000000,0.000854,0.000425
1.000000,1.000000,1.000000,0.000874,0.000446
0.000000,0.000000,1.000000,0.000934,0.000511
0.000000,1.000000,0.000000,0.000903,0.000478
1.000000,0.000000,1.000000,0.000848,0.000422
1.000000,1.000000,1.000000,0.000868,0.000443
0.000000,0.000000,1.000000,0.000928,0.000507
0.000000,1.000000,0.000000,0.000896,0.000474
1.000000,0.000000,1.000000,0.000842,0.000419
1.000000,1.000000,1.000000,0.000862,0.000440
0.000000,0.000000,1.000000,0.000921,0.000503
0.000000,1.000000,0.000000,0.000890,0.000470
1.000000,0.000000,1.000000,0.000836,0.000416
1.000000,1.000000,1.000000,0.000856,0.000436
0.000000,0.000000,1.000000,0.000915,0.000500
0.000000,1.000000,0.000000,0.000883,0.000467
1.000000,0.000000,1.000000,0.000831,0.000414
1.000000,1.000000,1.000000,0.000850,0.000433
0.000000,0.000000,1.000000,0.000909,0.000496
0.000000,1.000000,0.000000,0.000877,0.000463
1.000000,0.000000,1.000000,0.000825,0.000411
1.000000,1.000000,1.000000,0.000844,0.000430
0.000000,0.000000,1.000000,0.000903,0.000493
0.000000,1.000000,0.000000,0.000871,0.000459
1.000000,0.000000,1.000000,0.000820,0.000408
1.000000,1.000000,1.000000,0.000838,0.000427
0.000000,0.000000,1.000000,0.000897,0.000490
0.000000,1.000000,0.000000,0.000865,0.000456
1.000000,0.000000,1.000000,0.000815,0.000406
1.000000,1.000000,1.000000,0.000833,0.000424
0.000000,0.000000,1.000000,0.000891,0.000486
0.000000,1.000000,0.000000,0.000859,0.000453
1.000000,0.000000,1.000000,0.000809,0.000403
1.000000,1.000000,1.000000,0.000827,0.000421
0.000000,0.000000,1.000000,0.000885,0.000483
0.000000,1.000000,0.000000,0.000853,0.000449
1.000000,0.000000,1.000000,0.000804,0.000400
1.000000,1.000000,1.000000,0.000822,0.000419
0.000000,0.000000,1.000000,0.000879,0.000480
0.000000,1.000000,0.000000,0.000847,0.000446
1.000000,0.000000,1.000000,0.000799,0.000398
1.000000,1.000000,1.000000,0.000816,0.000416
0.000000,0.000000,1.000000,0.000873,0.000476
0.000000,1.000000,0.000000,0.000841,0.000442
1.000000,0.000000,1.000000,0.000794,0.000395
1.000000,1.000000,1.000000,0.000811,0.000413
0.000000,0.000000,1.000000,0.000867,0.000473
0.000000,1.000000,0.000000,0.000835,0.000439
1.000000,0.000000,1.000000,0.000789,0.000393
1.000000,1.000000,1.000000,0.000806,0.000410
0.000000,0.000000,1.000000,0.000862,0.000470
0.000000,1.000000,0.000000,0.000829,0.000436
1.000000,0.000000,1.000000,0.000784,0.000390
1.000000,1.000000,1.000000,0.000800,0.000407
0.000000,0.000000,1.000000,0.000856,0.000467
0.000000,1.000000,0.000000,0.000824,0.000433
1.000000,0.000000,1.000000,0.000779,0.000388
1.000000,1.000000,1.000000,0.000795,0.000405
0.000000,0.000000,1.000000,0.000851,0.000464
0.000000,1.000000,0.000000,0.000818,0.000430
1.000000,0.000000,1.000000,0.000774,0.000386
1.000000,1.000000,1.000000,0.000790,0.000402
0.000000,0.000000,1.000000,0.000845,0.000461
0.000000,1.000000,0.000000,0.000813,0.000427
1.000000,0.000000,1.000000,0.000770,0.000383
1.000000,1.000000,1.000000,0.000785,0.000399
0.000000,0.000000,1.000000,0.000840,0.000458
0.000000,1.000000,0.000000,0.000807,0.000424
1.000000,0.000000,1.000000,0.000765,0.000381
1.000000,1.000000,1.000000,0.000780,0.000397
0.000000,0.000000,1.000000,0.000835,0.000455
0.000000,1.000000,0.000000,0.000802,0.000421
1.000000,0.000000,1.000000,0.000760,0.000379
1.000000,1.000000,1.000000,0.000775,0.000394
0.000000,0.000000,1.000000,0.000829,0.000452
0.000000,1.000000,0.000000,0.000797,0.000418
1.000000,0.000000,1.000000,0.000756,0.000376
1.000000,1.000000,1.000000,0.000770,0.000392
0.000000,0.000000,1.000000,0.000824,0.000449
0.000000,1.000000,0.000000,0.000792,0.000415
1.000000,0.000000,1.000000,0.000751,0.000374
1.000000,1.000000,1.000000,0.000766,0.000389
0.000000,0.000000,1.000000,0.000819,0.000446
0.000000,1.000000,0.000000,0.000786,0.000412
1.000000,0.000000,1.000000,0.000747,0.000372
1.000000,1.000000,1.000000,0.000761,0.000387
0.000000,0.000000,1.000000,0.000814,0.000443
0.000000,1.000000,0.000000,0.000781,0.000409
1.000000,0.000000,1.000000,0.000742,0.000370
1.000000,1.000000,1.000000,0.000756,0.000384
0.000000,0.000000,1.000000,0.000809,0.000440
0.000000,1.000000,0.000000,0.000776,0.000406
1.000000,0.000000,1.000000,0.000738,0.000367
1.000000,1.000000,1.000000,0.000752,0.000382
0.000000,0.000000,1.000000,0.000804,0.000438
0.000000,1.000000,0.000000,0.000771,0.000403
1.000000,0.000000,1.000000,0.000734,0.000365
1.000000,1.000000,1.000000,0.000747,0.000380
0.000000,0.000000,1.000000,0.000799,0.000435
0.000000,1.000000,0.000000,0.000767,0.000401
1.000000,0.000000,1.000000,0.000729,0.000363
1.000000,1.000000,1.000000,0.000743,0.000377
0.000000,0.000000,1.000000,0.000794,0.000432
0.000000,1.000000,0.000000,0.000762,0.000398
1.000000,0.000000,1.000000,0.000725,0.000361
1.000000,1.000000,1.000000,0.000738,0.000375
0.000000,0.000000,1.000000,0.000790,0.000430
0.000000,1.000000,0.000000,0.000757,0.000395
1.000000,0.000000,1.000000,0.000721,0.000359
1.000000,1.000000,1.000000,0.000734,0.000373
0.000000,0.000000,1.000000,0.000785,0.000427
0.000000,1.000000,0.000000,0.000752,0.000393
1.000000,0.000000,1.000000,0.000717,0.000357
1.000000,1.000000,1.000000,0.000730,0.000371
0.000000,0.000000,1.000000,0.000780,0.000424
0.000000,1.000000,0.000000,0.000748,0.000390
1.000000,0.000000,1.000000,0.000713,0.000355
1.000000,1.000000,1.000000,0.000725,0.000368
0.000000,0.000000,1.000000,0.000776,0.000422
0.000000,1.000000,0.000000,0.000743,0.000388
1.000000,0.000000,1.000000,0.000709,0.000353
1.000000,1.000000,1.000000,0.000721,0.000366
0.000000,0.000000,1.000000,0.000771,0.000419
0.000000,1.000000,0.000000,0.000738,0.000385
1.000000,0.000000,1.000000,0.000705,0.000351
1.000000,1.000000,1.000000,0.000717,0.000364
0.000000,0.000000,1.000000,0.000767,0.000417
0.000000,1.000000,0.000000,0.000734,0.000383
1.000000,0.000000,1.000000,0.000701,0.000349
1.000000,1.000000,1.000000,0.000713,0.000362
0.000000,0.000000,1.000000,0.000762,0.000414
0.000000,1.000000,0.000000,0.000730,0.000380
1.000000,0.000000,1.000000,0.000697,0.000347
1.000000,1.000000,1.000000,0.000709,0.000360
0.000000,0.000000,1.000000,0.000758,0.000412
0.000000,1.000000,0.000000,0.000725,0.000378
1.000000,0.000000,1.000000,0.000693,0.000345
1.000000,1.000000,1.000000,0.000705,0.000358
0.000000,0.000000,1.000000,0.000753,0.000409
0.000000,1.000000,0.000000,0.000721,0.000375
1.000000,0.000000,1.000000,0.000689,0.000343
1.000000,1.000000,1.000000,0.000701,0.000356
0.000000,0.000000,1.000000,0.000749,0.000407
0.000000,1.000000,0.000000,0.000717,0.000373
1.000000,0.000000,1.000000,0.000685,0.000342
1.000000,1.000000,1.000000,0.000697,0.000354
0.000000,0.000000,1.000000,0.000745,0.000404
0.000000,1.000000,0.000000,0.000712,0.000370
1.000000,0.000000,1.000000,0.000682,0.000340
1.000000,1.000000,1.000000,0.000693,0.000352
0.000000,0.000000,1.000000,0.000741,0.000402
0.000000,1.000000,0.000000,0.000708,0.000368
1.000000,0.000000,1.000000,0.000678,0.000338
1.000000,1.000000,1.000000,0.000689,0.000350
0.000000,0.000000,1.000000,0.000736,0.000400
0.000000,1.000000,0.000000,0.000704,0.000366
1.000000,0.000000,1.000000,0.000674,0.000336
1.000000,1.000000,1.000000,0.000685,0.000348
0.000000,0.000000,1.000000,0.000732,0.000397
0.000000,1.000000,0.000000,0.000700,0.000364
1.000000,0.000000,1.000000,0.000671,0.000334
1.000000,1.000000,1.000000,0.000682,0.000346
0.000000,0.000000,1.000000,0.000728,0.000395
0.000000,1.000000,0.000000,0.000696,0.000361
1.000000,0.000000,1.000000,0.000667,0.000333
1.000000,1.000000,1.000000,0.000678,0.000344
0.000000,0.000000,1.000000,0.000724,0.000393
0.000000,1.000000,0.000000,0.000692,0.000359
1.000000,0.000000,1.000000,0.000664,0.000331
1.000000,1.000000,1.000000,0.000674,0.000342
0.000000,0.000000,1.000000,0.000720,0.000391
0.000000,1.000000,0.000000,0.000688,0.000357
1.000000,0.000000,1.000000,0.000660,0.000329
1.000000,1.000000,1.000000,0.000671,0.000340
0.000000,0.000000,1.000000,0.000716,0.000388
0.000000,1.000000,0.000000,0.000684,0.000355
1.000000,0.000000,1.000000,0.000657,0.000327
1.000000,1.000000,1.000000,0.000667,0.000338
0.000000,0.000000,1.000000,0.000712,0.000386
0.000000,1.000000,0.000000,0.000680,0.000353
1.000000,0.000000,1.000000,0.000653,0.000326
1.000000,1.000000,1.000000,0.000664,0.000336
0.000000,0.000000,1.000000,0.000708,0.000384
0.000000,1.000000,0.000000,0.000676,0.000350
1.000000,0.000000,1.000000,0.000650,0.000324
1.000000,1.000000,1.000000,0.000660,0.000335
0.000000,0.000000,1.000000,0.000705,0.000382
0.000000,1.000000,0.000000,0.000673,0.000348
1.000000,0.000000,1.000000,0.000647,0.000322
1.000000,1.000000,1.000000,0.000657,0.000333
0.000000,0.000000,1.000000,0.000701,0.000380
0.000000,1.000000,0.000000,0.000669,0.000346
1.000000,0.000000,1.000000,0.000643,0.000321
1.000000,1.000000,1.000000,0.000653,0.000331
0.000000,0.000000,1.000000,0.000697,0.000378
0.000000,1.000000,0.000000,0.000665,0.000344
1.000000,0.000000,1.000000,0.000640,0.000319
1.000000,1.000000,1.000000,0.000650,0.000329
0.000000,0.000000,1.000000,0.000693,0.000375
0.000000,1.000000,0.000000,0.000662,0.000342
1.000000,0.000000,1.000000,0.000637,0.000317
1.000000,1.000000,1.000000,0.000646,0.000328
0.000000,0.000000,1.000000,0.000690,0.000373
0.000000,1.000000,0.000000,0.000658,0.000340
1.000000,0.000000,1.000000,0.000634,0.000316
1.000000,1.000000,1.000000,0.000643,0.000326
0.000000,0.000000,1.000000,0.000686,0.000371
0.000000,1.000000,0.000000,0.000654,0.000338
1.000000,0.000000,1.000000,0.000630,0.000314
1.000000,1.000000,1.000000,0.000640,0.000324
0.000000,0.000000,1.000000,0.000682,0.000369
0.000000,1.000000,0.000000,0.000651,0.000336
1.000000,0.000000,1.000000,0.000627,0.000313
1.000000,1.000000,1.000000,0.000637,0.000323
0.000000,0.000000,1.000000,0.000679,0.000367
0.000000,1.000000,0.000000,0.000647,0.000334
1.000000,0.000000,1.000000,0.000624,0.000311
1.000000,1.000000,1.000000,0.000633,0.000321
0.000000,0.000000,1.000000,0.000675,0.000365
0.000000,1.000000,0.000000,0.000644,0.000332
1.000000,0.000000,1.000000,0.000621,0.000310
1.000000,1.000000,1.000000,0.000630,0.000319
0.000000,0.000000,1.000000,0.000672,0.000363
0.000000,1.000000,0.000000,0.000640,0.000331
1.000000,0.000000,1.000000,0.000618,0.000308
1.000000,1.000000,1.000000,0.000627,0.000318
0.000000,0.000000,1.000000,0.000668,0.000361
0.000000,1.000000,0.000000,0.000637,0.000329
1.000000,0.000000,1.000000,0.000615,0.000307
1.000000,1.000000,1.000000,0.000624,0.000316
0.000000,0.000000,1.000000,0.000665,0.000359
0.000000,1.000000,0.000000,0.000634,0.000327
1.000000,0.000000,1.000000,0.000612,0.000305
1.000000,1.000000,1.000000,0.000621,0.000315
0.000000,0.000000,1.000000,0.000662,0.000358
0.000000,1.000000,0.000000,0.000630,0.000325
1.000000,0.000000,1.000000,0.000609,0.000304
1.000000,1.000000,1.000000,0.000618,0.000313
0.000000,0.000000,1.000000,0.000658,0.000356
0.000000,1.000000,0.000000,0.000627,0.000323
1.000000,0.000000,1.000000,0.000606,0.000302
1.000000,1.000000,1.000000,0.000615,0.000311
0.000000,0.000000,1.000000,0.000655,0.000354
0.000000,1.000000,0.000000,0.000624,0.000321
1.000000,0.000000,1.000000,0.000603,0.000301
1.000000,1.000000,1.000000,0.000612,0.000310
0.000000,0.000000,1.000000,0.000652,0.000352
0.000000,1.000000,0.000000,0.000621,0.000320
1.000000,0.000000,1.000000,0.000600,0.000299
1.000000,1.000000,1.000000,0.000609,0.000308
0.000000,0.000000,1.000000,0.000648,0.000350
0.000000,1.000000,0.000000,0.000617,0.000318
1.000000,0.000000,1.000000,0.000597,0.000298
1.000000,1.000000,1.000000,0.000606,0.000307
0.000000,0.000000,1.000000,0.000645,0.000348
0.000000,1.000000,0.000000,0.000614,0.000316
1.000000,0.000000,1.000000,0.000595,0.000297
1.000000,1.000000,1.000000,0.000603,0.000305
0.000000,0.000000,1.000000,0.000642,0.000346
0.000000,1.000000,0.000000,0.000611,0.000314
1.000000,0.000000,1.000000,0.000592,0.000295
1.000000,1.000000,1.000000,0.000600,0.000304
0.000000,0.000000,1.000000,0.000639,0.000345
0.000000,1.000000,0.000000,0.000608,0.000313
1.000000,0.000000,1.000000,0.000589,0.000294
1.000000,1.000000,1.000000,0.000597,0.000303
0.000000,0.000000,1.000000,0.000635,0.000343
0.000000,1.000000,0.000000,0.000605,0.000311
1.000000,0.000000,1.000000,0.000586,0.000292
1.000000,1.000000,1.000000,0.000595,0.000301
0.000000,0.000000,1.000000,0.000632,0.000341
0.000000,1.000000,0.000000,0.000602,0.000309
1.000000,0.000000,1.000000,0.000584,0.000291
1.000000,1.000000,1.000000,0.000592,0.000300
0.000000,0.000000,1.000000,0.000629,0.000339
0.000000,1.000000,0.000000,0.000599,0.000308
1.000000,0.000000,1.000000,0.000581,0.000290
1.000000,1.000000,1.000000,0.000589,0.000298
0.000000,0.000000,1.000000,0.000626,0.000338
0.000000,1.000000,0.000000,0.000596,0.000306
1.000000,0.000000,1.000000,0.000578,0.000288
1.000000,1.000000,1.000000,0.000586,0.000297
0.000000,0.000000,1.000000,0.000623,0.000336
0.000000,1.000000,0.000000,0.000593,0.000305
1.000000,0.000000,1.000000,0.000576,0.000287
1.000000,1.000000,1.000000,0.000584,0.000296
0.000000,0.000000,1.000000,0.000620,0.000334
0.000000,1.000000,0.000000,0.000590,0.000303
1.000000,0.000000,1.000000,0.000573,0.000286
1.000000,1.000000,1.000000,0.000581,0.000294
0.000000,0.000000,1.000000,0.000617,0.000333
0.000000,1.000000,0.000000,0.000587,0.000301
1.000000,0.000000,1.000000,0.000570,0.000285
1.000000,1.000000,1.000000,0.000578,0.000293
0.000000,0.000000,1.000000,0.000614,0.000331
0.000000,1.000000,0.000000,0.000584,0.000300
1.000000,0.000000,1.000000,0.000568,0.000283
1.000000,1.000000,1.000000,0.000576,0.000292
0.000000,0.000000,1.000000,0.000611,0.000329
0.000000,1.000000,0.000000,0.000582,0.000298
1.000000,0.000000,1.000000,0.000565,0.000282
1.000000,1.000000,1.000000,0.000573,0.000290
0.000000,0.000000,1.000000,0.000608,0.000328
0.000000,1.000000,0.000000,0.000579,0.000297
1.000000,0.000000,1.000000,0.000563,0.000281
1.000000,1.000000,1.000000,0.000570,0.000289
0.000000,0.000000,1.000000,0.000606,0.000326
0.000000,1.000000,0.000000,0.000576,0.000295
1.000000,0.000000,1.000000,0.000560,0.000280
1.000000,1.000000,1.000000,0.000568,0.000288
0.000000,0.000000,1.000000,0.000603,0.000324
0.000000,1.000000,0.000000,0.000573,0.000294
1.000000,0.000000,1.000000,0.000558,0.000278
1.000000,1.000000,1.000000,0.000565,0.000286
0.000000,0.000000,1.000000,0.000600,0.000323
0.000000,1.000000,0.000000,0.000570,0.000292
1.000000,0.000000,1.000000,0.000555,0.000277
1.000000,1.000000,1.000000,0.000563,0.000285
0.000000,0.000000,1.000000,0.000597,0.000321
0.000000,1.000000,0.000000,0.000568,0.000291
1.000000,0.000000,1.000000,0.000553,0.000276
1.000000,1.000000,1.000000,0.000560,0.000284
0.000000,0.000000,1.000000,0.000594,0.000320
0.000000,1.000000,0.000000,0.000565,0.000289
1.000000,0.000000,1.000000,0.000550,0.000275
1.000000,1.000000,1.000000,0.000558,0.000283
0.000000,0.000000,1.000000,0.000592,0.000318
0.000000,1.000000,0.000000,0.000562,0.000288
1.000000,0.000000,1.000000,0.000548,0.000274
1.000000,1.000000,1.000000,0.000555,0.000281
0.000000,0.000000,1.000000,0.000589,0.000317
0.000000,1.000000,0.000000,0.000560,0.000286
1.000000,0.000000,1.000000,0.000546,0.000272
1.000000,1.000000,1.000000,0.000553,0.000280
0.000000,0.000000,1.000000,0.000586,0.000315
0.000000,1.000000,0.000000,0.000557,0.000285
1.000000,0.000000,1.000000,0.000543,0.000271
1.000000,1.000000,1.000000,0.000551,0.000279
0.000000,0.000000,1.000000,0.000584,0.000314
0.000000,1.000000,0.000000,0.000555,0.000284
1.000000,0.000000,1.000000,0.000541,0.000270
1.000000,1.000000,1.000000,0.000548,0.000278
0.000000,0.000000,1.000000,0.000581,0.000312
0.000000,1.000000,0.000000,0.000552,0.000282
1.000000,0.000000,1.000000,0.000539,0.000269
1.000000,1.000000,1.000000,0.000546,0.000277
0.000000,0.000000,1.000000,0.000578,0.000311
0.000000,1.000000,0.000000,0.000549,0.000281
1.000000,0.000000,1.000000,0.000536,0.000268
1.000000,1.000000,1.000000,0.000544,0.000275
0.000000,0.000000,1.000000,0.000576,0.000309
0.000000,1.000000,0.000000,0.000547,0.000279
1.000000,0.000000,1.000000,0.000534,0.000267
1.000000,1.000000,1.000000,0.000541,0.000274
0.000000,0.000000,1.000000,0.000573,0.000308
0.000000,1.000000,0.000000,0.000544,0.000278
1.000000,0.000000,1.000000,0.000532,0.000265
1.000000,1.000000,1.000000,0.000539,0.000273
0.000000,0.000000,1.000000,0.000570,0.000306
0.000000,1.000000,0.000000,0.000542,0.000277
1.000000,0.000000,1.000000,0.000529,0.000264
1.000000,1.000000,1.000000,0.000537,0.000272
0.000000,0.000000,1.000000,0.000568,0.000305
0.000000,1.000000,0.000000,0.000540,0.000275
1.000000,0.000000,1.000000,0.000527,0.000263
1.000000,1.000000,1.000000,0.000534,0.000271
0.000000,0.000000,1.000000,0.000565,0.000303
0.000000,1.000000,0.000000,0.000537,0.000274
1.000000,0.000000,1.000000,0.000525,0.000262
1.000000,1.000000,1.000000,0.000532,0.000270
0.000000,0.000000,1.000000,0.000563,0.000302
0.000000,1.000000,0.000000,0.000535,0.000273
1.000000,0.000000,1.000000,0.000523,0.000261
1.000000,1.000000,1.000000,0.000530,0.000269
0.000000,0.000000,1.000000,0.000560,0.000301
0.000000,1.000000,0.000000,0.000532,0.000272
1.000000,0.000000,1.000000,0.000521,0.000260
1.000000,1.000000,1.000000,0.000528,0.000267
0.000000,0.000000,1.000000,0.000558,0.000299
0.000000,1.000000,0.000000,0.000530,0.000270
1.000000,0.000000,1.000000,0.000519,0.000259
1.000000,1.000000,1.000000,0.000526,0.000266
0.000000,0.000000,1.000000,0.000556,0.000298
0.000000,1.000000,0.000000,0.000528,0.000269
1.000000,0.000000,1.000000,0.000516,0.000258
1.000000,1.000000,1.000000,0.000523,0.000265
0.000000,0.000000,1.000000,0.000553,0.000296
0.000000,1.000000,0.000000,0.000525,0.000268
1.000000,0.000000,1.000000,0.000514,0.000257
1.000000,1.000000,1.000000,0.000521,0.000264
0.000000,0.000000,1.000000,0.000551,0.000295
0.000000,1.000000,0.000000,0.000523,0.000266
1.000000,0.000000,1.000000,0.000512,0.000256
1.000000,1.000000,1.000000,0.000519,0.000263
0.000000,0.000000,1.000000,0.000548,0.000294
0.000000,1.000000,0.000000,0.000521,0.000265
1.000000,0.000000,1.000000,0.000510,0.000255
1.000000,1.000000,1.000000,0.000517,0.000262
0.000000,0.000000,1.000000,0.000546,0.000292
0.000000,1.000000,0.000000,0.000519,0.000264
1.000000,0.000000,1.000000,0.000508,0.000254
1.000000,1.000000,1.000000,0.000515,0.000261
0.000000,0.000000,1.000000,0.000544,0.000291
0.000000,1.000000,0.000000,0.000516,0.000263
1.000000,0.000000,1.000000,0.000506,0.000253
1.000000,1.000000,1.000000,0.000513,0.000260
0.000000,0.000000,1.000000,0.000541,0.000290
0.000000,1.000000,0.000000,0.000514,0.000262
1.000000,0.000000,1.000000,0.000504,0.000252
1.000000,1.000000,1.000000,0.000511,0.000259
0.000000,0.000000,1.000000,0.000539,0.000289
0.000000,1.000000,0.000000,0.000512,0.000260
1.000000,0.000000,1.000000,0.000502,0.000251
1.000000,1.000000,1.000000,0.000509,0.000258
0.000000,0.000000,1.000000,0.000537,0.000287
0.000000,1.000000,0.000000,0.000510,0.000259
1.000000,0.000000,1.000000,0.000500,0.000250
1.000000,1.000000,1.000000,0.000507,0.000257
